timestep,temperature,heat demand,demand_el,pv,collector_heat
592,-0.87,7.900651309,133.5196933,0.034588154,0
593,-1.13,8.2768728,250.6428517,0.000194112,0
594,-1.46,8.379478661,458.51246,0,0
595,-1.97,8.413680615,756.5321083,0,0
596,-2.34,8.2768728,692.0321033,0,0
597,-2.53,7.900651309,730.07142,0,0
598,-2.72,6.994299536,241.4184267,0,0
599,-2.65,5.301302827,151.55649,0,0
600,-3.07,4.531758868,127.9077183,0,0
601,-3.39,4.554147364,116.2342683,0,0
602,-3.55,4.642749453,148.2509267,0,0
603,-3.54,4.802233213,137.6096383,0,0
604,-4.06,5.085759897,149.21957,0,0
605,-4.14,5.989501203,159.0312033,0,0
606,-4.09,7.779263396,140.5831267,0,0
607,-4.2,9.657627679,118.0974433,0,0
608,-4.35,9.01969264,139.3571983,0,0
609,-4.26,8.895649715,120.0855433,0,0
610,-3.62,8.612123031,183.44363,0.035825936,0
611,-2.69,8.293155511,402.356885,0.074724708,10.61612783
612,-1.95,7.938747156,456.22794,0.095639094,40.3070702
613,-1.41,7.814704232,243.4694133,0.076641039,46.41519459
614,-1.01,7.779263396,426.8942417,0.098738623,0
615,-1.03,8.009628827,293.987555,0.061723253,0
616,-1.16,8.186833005,376.29374,0.041336218,0
617,-1.48,8.576682196,224.5438117,0,0
618,-1.8,8.683004702,384.1702117,0,0
619,-2.05,8.718445538,578.6618183,0,0
620,-2.33,8.576682196,681.8297283,0,0
621,-2.38,8.186833005,522.0494267,0,0
622,-2.32,7.247650864,207.9713333,0,0
623,-2.49,5.493329505,176.9965,0,0
624,-2.51,4.695910706,119.5282317,0,0
625,-2.41,4.382421084,117.9091767,0,0
626,-2.22,4.467682195,157.5256483,0,0
627,-2.07,4.621152194,132.7258667,0,0
628,-1.99,4.893987748,153.3175967,0,0
629,-1.79,5.763651076,150.9825917,0,0
630,-1.63,7.485925509,135.1760417,0,0
631,-1.48,9.293461054,139.5116033,0,0
632,-1.16,8.679581057,139.10853,0,0
633,-0.84,8.560215503,116.5152883,0,0
634,-0.32,8.287379949,317.8818083,0.011225491,0
635,0.18,7.980439951,660.3051217,0.025139803,0
636,0.59,7.639395508,565.7569183,0.037138542,0
637,0.87,7.520029954,472.5200767,0.071794182,0
638,0.87,7.485925509,356.9283533,0.047934544,0
639,0.84,7.707604397,251.6361633,0.039730206,0
640,0.65,7.878126618,489.3769083,0.013686419,0
641,0.43,8.253275505,459.8535867,0,0
642,0.28,8.355588837,365.5442183,0,0
643,0.15,8.389693282,318.194215,0,0
644,-0.11,8.253275505,617.5351133,0,0
645,-0.31,7.878126618,647.9598967,0,0
646,-0.49,6.974358846,396.891375,0,0
647,-0.69,5.286188856,137.61855,0,0
648,-0.88,4.518838861,117.1168367,0,0
649,-1.18,4.644626074,100.3926117,0,0
650,-1.77,4.734988449,133.0675517,0,0
651,-2.52,4.897640724,154.0173867,0,0
652,-3.42,5.186800324,179.4257233,0,0
653,-4.24,6.108496549,145.0962067,0,0
654,-4.74,7.933816524,144.976295,0,0
655,-4.93,9.849498873,139.4532717,0,0
656,-5.09,9.198889774,127.586895,0,0
657,-3.94,9.072382449,98.90853333,0,0
658,-3.2,8.783222849,213.1802283,0.03085722,0
659,-3.86,8.457918299,259.0621883,0.065950496,0
660,-1.87,8.096468799,345.2621333,0.058158689,57.68161192
661,-1.42,7.969961474,784.273055,0.066363416,55.91264773
662,-1.26,7.933816524,570.0863417,0.078838062,10.67249881
663,-1.23,8.168758699,267.38437,0.0800563,0.588293662
664,-1.3,8.349483449,402.5321333,0.033063593,0
665,-2.28,8.747077899,345.3304433,0.00235639,0
666,-3.21,8.855512749,322.253905,0,0
667,-4.33,8.891657699,567.3784783,0,0
668,-5.11,8.747077899,726.779705,0,0
669,-6,8.349483449,630.758325,0,0
670,-6.56,7.391642274,533.98324,0,0
671,-7.06,5.602467249,157.5898683,0,0
672,-7.57,4.789205874,123.224895,0,0
673,-7.77,4.705323574,121.8593033,0,0
674,-8.15,4.796866835,175.37575,0,0
675,-7.6,4.961644703,164.7509783,0,0
676,-7.06,5.254583136,142.7064333,0,0
677,-7,6.18832439,147.373205,0,0
678,-6.64,8.037498246,139.7497467,0,0
679,-5.41,9.978215362,105.6536267,0,0
680,-3.94,9.319103889,112.8387583,0,0
681,-2.96,9.190943324,92.70024,0,0
682,-2.14,8.898004892,215.233205,0.029595565,0
683,-1.44,8.568449155,289.9230667,0.070044834,12.96326882
684,-0.8,8.202276114,209.06126,0.107804292,57.64798436
685,-0.29,8.07411555,414.2929733,0.046382751,40.22772885
686,-0.12,8.037498246,366.96981,0.086093165,33.17248118
687,0,8.275510722,108.9698433,0.063122036,0
688,-0.13,8.458597243,670.7123333,0.046710832,0
689,-0.68,8.861387588,728.21542,0.003906973,0
690,-1,8.9712395,520.9439067,0,0
691,-1.44,9.007856804,619.010095,0,0
692,-2.11,8.861387588,471.8468617,0,0
693,-2.28,8.458597243,525.0516683,0,0
694,-2.42,7.488238685,286.9484783,0,0
695,-2.2,5.675682133,171.2033117,0,0
696,-1.88,4.851792791,122.6436117,0,0
697,-1.4,4.131260352,106.1760133,0,0
698,-0.57,4.211635067,137.2924317,0,0
699,0.03,4.356309554,144.7922483,0,0
700,0.39,4.613508642,167.4171783,0,0
701,0.93,5.433330736,138.4226017,0,0
702,1.37,7.056899979,113.104775,0,0
703,1.64,8.760843938,106.41514,0,0
704,1.57,8.182145989,117.2383717,0,0
705,2,8.069621388,82.49533667,0,0
706,2.58,7.8124223,252.987205,0.038239457,0
707,3.07,7.523073326,396.2370517,0.065806182,31.85311626
708,3.44,7.201574466,349.1755267,0.102447846,77.98438901
709,3.45,7.089049865,587.8328983,0.061247451,83.38599875
710,3.4,7.056899979,545.55288,0.051436019,87.97655228
711,3.76,7.265874238,115.89461,0.017932885,0
712,3.52,7.426623668,326.15695,0.039568414,0
713,3.31,7.780272414,486.9035133,0,0
714,3.15,7.876722072,826.1851583,0,0
715,2.78,7.908871958,851.3798617,0,0
716,2.55,7.780272414,547.1233783,0,0
717,2.42,7.426623668,510.5368383,0,0
718,2.11,6.574651689,182.1390083,0,0
719,1.86,4.983232331,132.40256,0,0
720,1.72,4.259859896,121.476915,0,0
721,1.71,3.310884108,110.5507,0,0
722,1.78,3.383811071,162.32564,0,0
723,1.55,3.500494211,156.2005333,0,0
724,1.47,3.77761667,157.8075183,0,0
725,1.48,4.623569438,167.74098,0,0
726,1.6,6.665524394,138.97817,0,0
727,1.48,8.386600715,94.615665,0,0
728,1.7,7.876111976,83.98893333,0,0
729,1.74,7.511477162,103.1235883,0,0
730,2.31,7.146842348,432.3251783,0.045599536,0
731,2.94,6.767622142,399.0998867,0.073075332,13.35453646
732,3.06,6.534255861,316.9579433,0.091099363,0
733,2.64,6.402987328,491.7078133,0.042420644,5.954706253
734,2.89,6.432158113,493.469615,0.072488289,35.8894154
735,3.13,6.548841254,267.7524167,0.077432892,0
736,3.08,6.767622142,624.8869267,0.027182923,0
737,3.15,7.0447446,770.70365,0,0
738,3.41,7.321867059,634.80024,0,0
739,3.74,7.394794022,636.5332883,0,0
740,3.64,7.365623237,462.9685883,0,0
741,3.76,7.015573815,315.7119,0,0
742,3.89,6.198791833,188.6616333,0,0
743,3.42,4.375617764,152.3630467,0,0
744,2.95,3.500494211,121.6744767,0,0
745,2.73,3.069002803,109.6841583,0,0
746,2.51,3.136601983,143.817385,0,0
747,2.29,3.244760672,129.3842733,0,0
748,2.41,3.501637559,140.75933,0,0
749,2.67,4.285788055,144.6847317,0,0
750,2.55,6.178565113,134.4898333,0,0
751,2.48,7.773905777,117.8068183,0,0
752,2.15,7.300711513,110.2285317,0,0
753,2.14,6.962715609,93.81716667,0,0
754,2.57,6.624719706,419.6651917,0.045835847,0
755,3.42,6.273203966,469.35062,0.073728659,24.41655608
756,3.89,6.056886588,573.9386933,0.089494861,102.8427874
757,4.61,5.935208063,754.0416817,0.054438566,84.30460986
758,4.44,5.962247735,542.0282817,0.101048405,12.52678055
759,3.22,6.070406424,80.296155,0.079812518,0
760,3.17,6.273203966,535.3708367,0.020968206,0
761,2.97,6.530080853,954.0505217,0.003918447,0
762,2.61,6.78695774,559.46239,0,0
763,2.84,6.85455692,413.35192,0,0
764,3.18,6.827517248,321.8138817,0,0
765,3.07,6.503041181,647.5468317,0,0
766,2.76,5.745930357,436.7401817,0,0
767,2.77,4.05595084,155.8715017,0,0
768,2.6,3.244760672,122.8513533,0,0
769,2.62,2.974118362,100.93439,0,0
770,2.4,3.039627577,136.9092983,0,0
771,2.45,3.144442321,149.1340817,0,0
772,2.32,3.393377338,164.57564,0,0
773,2.37,4.153284232,161.4409533,0,0
774,2.35,5.987542253,138.34786,0,0
775,2.24,7.533559728,132.7000033,0,0
776,2.55,7.074995222,102.2589117,0,0
777,2.69,6.747449147,105.5425483,0,0
778,3.01,6.419903072,188.31921,0.063615914,6.792937077
779,3.2,6.079255154,617.2053233,0.086580252,32.47727522
780,3.23,5.869625666,903.6867933,0.119898631,54.03323539
781,3.3,5.751709079,647.32005,0.09350741,65.16259039
782,3.61,5.777912765,577.6282233,0.088274516,37.23090302
783,3.6,5.882727509,468.7191967,0.0750558,0
784,3.47,6.079255154,104.8526867,0.048181497,0
785,2.88,6.328190171,432.5040767,0.009534377,0
786,2.56,6.577125188,242.392605,0,0
787,2.44,6.642634403,483.8260733,0,0
788,2.19,6.616430717,594.7456167,0,0
789,2.14,6.301986485,798.6737617,0,0
790,2.11,5.568283277,304.6939117,0,0
791,2.43,3.930552901,170.363425,0,0
792,3.19,3.144442321,130.614895,0,0
793,4.29,2.617241611,114.5423017,0,0
794,4.98,2.674890105,129.1589783,0,0
795,5.3,2.767127695,134.25085,0,0
796,5.45,2.98619197,135.429465,0,0
797,5.54,3.654914496,133.7948517,0,0
798,5.62,5.269072318,125.28175,0,0
799,5.69,6.629576768,93.40236833,0,0
800,5.7,6.226037313,129.8371383,0,0
801,5.79,5.937794844,111.1670883,0,0
802,5.92,5.649552376,139.9355017,0.015967264,0
803,6.12,5.349780209,431.2734,0.02605909,0
804,6.35,5.16530503,572.0732567,0.031250675,0
805,6.47,5.061537741,446.0685067,0.038313905,0
806,6.55,5.084597139,210.6032967,0.030834069,25.0678713
807,6.58,5.176834728,61.98602167,0.080784487,13.53730687
808,6.26,5.349780209,165.562115,0.046912756,0
809,5.74,5.568844485,360.158595,0.009251331,0
810,5.43,5.787908761,637.1866867,0,0
811,5.27,5.845557255,808.439845,0,0
812,4.39,5.822497857,590.1197633,0,0
813,4.18,5.545785088,462.0313433,0,0
814,4.27,4.900121959,466.624485,0,0
815,4.3,3.458909618,166.1045433,0,0
816,4.36,2.767127695,119.8530417,0,0
817,4.23,3.033259828,111.867265,0,0
818,3.92,3.100071719,129.7340483,0,0
819,3.22,3.206970744,120.9095467,0,0
820,2.24,3.460855928,124.0646933,0,0
821,1.52,4.235873857,138.6229817,0,0
822,0.71,6.106606791,120.5313183,0,0
823,0.32,7.683367407,136.2401183,0,0
824,0.13,7.215684174,122.5454183,0,0
825,0.2,6.881624721,124.1938433,0,0
826,1.12,6.547565269,552.2299567,0.050064592,0
827,1.65,6.200143438,507.5614467,0.070006607,23.81593074
828,2,5.986345388,722.984615,0.087253659,60.80768566
829,2.24,5.866083986,476.21441,0.110303342,90.90680201
830,2.45,5.892808742,128.05351,0.072271419,35.67961832
831,2.45,5.999707767,246.652725,0.080084133,10.51049472
832,2.25,6.200143438,269.1208933,0.040567867,0
833,1.87,6.454028622,258.49235,0.000101108,0
834,1.03,6.707913806,507.1134033,0,0
835,-0.17,6.774725696,537.293215,0,0
836,-2.09,6.74800094,426.9199817,0,0
837,-2.75,6.427303866,602.7783417,0,0
838,-2.42,5.679010692,389.1216967,0,0
839,-2.6,4.00871343,136.2168283,0,0
840,-2.94,3.206970744,120.146445,0,0
841,-4,3.581118649,127.150555,0,0
842,-4.52,3.659997914,155.4588917,0,0
843,-4.37,3.786204739,180.042045,0,0
844,-4.46,4.085945948,184.089155,0,0
845,-4.82,5.000945426,177.476105,0,0
846,-4.48,7.209564857,173.6598483,0,0
847,-4.82,9.071115521,159.9304667,0,0
848,-4.43,8.518960663,132.7956467,0,0
849,-2.89,8.124564336,99.30394167,0,0
850,-1.33,7.730168009,249.4486933,0.050262037,0
851,-0.66,7.319995829,365.10004,0.062443991,4.976076417
852,0,7.067582179,555.9547267,0.084633105,34.37066193
853,0.57,6.925599502,524.494885,0.095937828,49.05317398
854,0.97,6.957151208,180.4202483,0.085101377,1.471607058
855,0.73,7.083358033,466.64416,0.052854597,5.992815453
856,0.53,7.319995829,642.8866683,0.025728422,0
857,0.12,7.619737037,382.8334967,0.002192897,0
858,-0.39,7.919478246,293.9271033,0,0
859,-0.68,7.998357511,808.4633433,0,0
860,-0.97,7.966805805,683.463805,0,0
861,-1.75,7.588185331,344.450605,0,0
862,-2.98,6.704737559,440.602295,0,0
863,-2.55,4.732755924,156.4166,0,0
864,-1.85,3.786204739,120.9716283,0,0
865,-1.56,4.144049747,120.49253,0,0
866,-1.29,4.224673283,160.5089533,0,0
867,-1.03,4.369795647,162.9256667,0,0
868,-0.72,4.627790962,141.9509033,0,0
869,-0.47,5.450151029,159.9709483,0,0
870,-0.2,7.078746455,120.754725,0,0
871,-0.07,8.787965416,146.1703117,0,0
872,0.04,8.207475958,102.5039283,0,0
873,0.07,8.094603007,94.82074167,0,0
874,0.15,7.836607692,314.39372,0.049214554,6.05122747
875,0.54,7.546362963,603.859765,0.096039403,42.28343427
876,0.86,7.223868819,465.9648267,0.135605151,55.42927832
877,1.11,7.110995869,558.1445033,0.12929283,64.33574934
878,1.15,7.078746455,277.744845,0.07014369,15.24833443
879,0.94,7.288367648,239.6942833,0.070453235,0
880,0.62,7.44961472,279.8623683,0.038898499,0
881,0.13,7.804358278,392.4810533,0.00495882,0
882,-0.27,7.901106521,566.4176217,0,0
883,-0.56,7.933355936,700.5571617,0,0
884,-1.33,7.804358278,546.2354833,0,0
885,-1.74,7.44961472,689.2865867,0,0
886,-2.42,6.595005239,290.056855,0,0
887,-2.63,4.998659228,127.08178,0,0
888,-3.06,4.273047404,118.4347967,0,0
889,-3.53,4.540868215,106.3176433,0,0
890,-4.14,4.629211954,139.9675183,0,0
891,-4.58,4.788230686,169.5094,0,0
892,-5.23,5.070930652,151.1881,0,0
893,-5.16,5.972036796,145.52162,0,0
894,-5.76,7.756580336,119.05027,0,0
895,-6.28,9.629467615,110.929275,0,0
896,-5.64,8.99339269,106.169165,0,0
897,-4.44,8.869711455,98.55253833,0,0
898,-3.65,8.587011488,360.2182133,0.050440414,0
899,-2.56,8.268974025,276.80323,0.088150042,24.2123803
900,-1.17,7.915599067,414.8460667,0.033768238,146.1251963
901,-0.06,7.791917832,545.0193867,0,221.2758933
902,0.6,7.756580336,297.3859017,0,230.9186168
903,0.79,7.986274059,95.24007,0,158.5874698
904,0.38,8.162961538,90.06302,0,3.743525069
905,-0.65,8.551673992,372.6202467,0,0
906,-2.24,8.65768648,873.4334733,0,0
907,-3.82,8.693023975,535.7867217,0,0
908,-4.78,8.551673992,375.04174,0,0
909,-5.03,8.162961538,495.7249883,0,0
910,-4.41,7.226517898,211.3633267,0,0
911,-3.86,5.477311854,145.2886167,0,0
912,-3.93,4.682218198,117.6066617,0,0
913,-3.99,4.661487449,108.30895,0,0
914,-4.07,4.752177866,120.575975,0,0
915,-4.36,4.915420617,128.084655,0,0
916,-5.24,5.205629952,155.7846733,0,0
917,-5.78,6.130672209,145.2698733,0,0
918,-6.06,7.962618638,133.9434667,0,0
919,-6,9.885255484,126.2055417,0,0
920,-6.46,9.23228448,131.5205717,0,0
921,-5.08,9.105317896,116.7385983,0,0
922,-3.04,8.81510856,193.7354383,0.038122934,0
923,-1.1,8.488623058,511.8851867,0.051719031,29.78347123
924,0.43,8.125861389,495.9215383,0.02691335,156.4160259
925,1.42,7.998894805,185.67483,0,234.1006774
926,1.92,7.962618638,321.11143,0,244.5178538
927,1.94,8.198413723,294.2526933,0,181.6538889
928,1.22,8.379794557,823.2868133,0,24.44662054
929,-0.48,8.778832393,1203.40334,0,0
930,-2.14,8.887660894,437.8889383,0,0
931,-2.97,8.923937061,389.2058633,0,0
932,-3.71,8.778832393,466.8206133,0,0
933,-4.07,8.379794557,433.2665567,0,0
934,-4.42,7.418476134,196.2633233,0,0
935,-4.96,5.622805872,181.7014067,0,0
936,-5.54,4.806592116,124.0635167,0,0
937,-5.32,4.690151318,92.50080333,0,0
938,-5.5,4.781399398,137.7256033,0,0
939,-5.5,4.945645942,135.2924033,0,0
940,-5.35,5.237639799,136.7092517,0,0
941,-5.59,6.168370216,152.0062033,0,0
942,-6.09,8.011581434,128.2413033,0,0
943,-6.41,9.946040733,123.6464917,0,0
944,-7.18,9.289054556,112.5067217,0,0
945,-5.42,9.161307244,94.41223833,0,0
946,-2.89,8.869313387,265.8489567,0.044130856,0
947,-1.28,8.540820299,531.2969167,0.060202707,37.96649301
948,-0.07,8.175827978,754.6061867,0.040488422,152.6756082
949,0.87,8.048080666,363.20349,0,223.3385708
950,1.45,8.011581434,644.5282683,0,239.2646699
951,1.62,8.248826442,308.0198117,0,153.8157249
952,1.01,8.431322603,411.0689733,0,3.765039411
953,-0.57,8.832814155,347.2289333,0.011104109,0
954,-1.9,8.942311851,461.555855,0,0
955,-2.23,8.978811083,653.590135,0,0
956,-2.5,8.832814155,540.8033783,0,0
957,-2.81,8.431322603,424.11016,0,0
958,-3,7.464092953,341.0101767,0,0
959,-2.86,5.657380967,143.9996283,0,0
960,-2.61,4.836148246,121.7366167,0,0
961,-1.89,4.304581874,125.9173317,0,0
962,-0.99,4.388328603,166.2171533,0,0
963,-0.94,4.539072716,154.18395,0,0
964,-0.61,4.807062249,146.4592467,0,0
965,-1.18,5.661278885,161.4377717,0,0
966,-1.03,7.352962812,154.24766,0,0
967,-0.74,9.128393469,166.4728083,0,0
968,-1.07,8.525417019,117.0338017,0,0
969,-0.3,8.408171599,106.400865,0,0
970,0.89,8.140182066,432.21865,0.055256404,0
971,2.47,7.838693841,520.4315333,0.071334416,49.19516081
972,3.31,7.503706925,286.411665,0.066036282,147.3322461
973,3.9,7.386461504,484.2616133,0,225.0097697
974,4.26,7.352962812,594.4281217,0,223.8709711
975,4.11,7.570704308,298.7444167,0,184.1446568
976,3.44,7.738197766,292.6087667,0,11.73488757
977,1.97,8.106683374,754.472135,0.005622489,0
978,0.83,8.207179449,676.9998217,0,0
979,0.09,8.240678141,389.5471233,0,0
980,-0.15,8.106683374,389.1217533,0,0
981,-0.13,7.738197766,466.028035,0,0
982,-0.11,6.850482438,277.0498317,0,0
983,0.32,5.192297202,188.0747417,0,0
984,0.67,4.438576641,135.1581167,0,0
985,0.92,3.268595886,113.5008783,0,0
986,1.05,3.34059139,140.32571,0,0
987,1.49,3.455784196,175.2171233,0,0
988,1.81,3.729367112,180.22217,0,0
989,2.07,4.564514959,166.98388,0,0
990,2.23,6.580389074,144.3345683,0,0
991,2.37,8.27948297,103.68864,0,0
992,2.29,7.775514442,128.85378,0,0
993,2.61,7.415536921,114.0803867,0,0
994,2.92,7.055559401,422.3903217,0.020026104,0
995,3.42,6.68118278,414.285435,0.04131962,4.083442202
996,4.04,6.450797166,503.6420583,0.078135172,8.318663906
997,4.52,6.321205259,565.5214683,0.073482761,19.93900793
998,4.97,6.350003461,394.4111933,0.077007499,0
999,5.02,6.465196267,177.32595,0.040739969,0
1000,5.06,6.68118278,314.2940083,0.024274423,0
1001,4.92,6.954765695,351.7193083,0.003560656,0
1002,4.77,7.228348611,776.725645,0,0
1003,4.74,7.300344115,377.357345,0,0
1004,4.47,7.271545913,353.0556817,0,0
1005,4.46,6.925967493,883.0163217,0,0
1006,4.47,6.119617848,426.1683217,0,0
1007,4.46,4.319730245,171.7002133,0,0
1008,4.49,3.455784196,127.77338,0,0
1009,4.47,2.802882118,123.9673333,0,0
1010,4.68,2.86461961,150.03392,0,0
1011,4.63,2.963399597,138.159225,0,0
1012,4.55,3.198002065,165.83586,0,0
1013,4.46,3.914156967,148.4792633,0,0
1014,4.35,5.642806732,137.0797383,0,0
1015,4.02,7.099811533,114.9237017,0,0
1016,4.12,6.667649092,117.6036517,0,0
1017,4.45,6.358961634,100.88022,0,0
1018,4.86,6.050274176,349.501515,0.024258501,0
1019,5.34,5.72923922,734.7747817,0.040602834,10.89057877
1020,5.98,5.531679247,264.0100483,0.078236655,0
1021,6.1,5.420551762,361.7749067,0.055020603,8.46881409
1022,6.31,5.445246759,405.5779767,0.062342677,11.28891304
1023,6.47,5.544026745,58.644195,0.055774047,0
1024,6.23,5.72923922,362.2037083,0.02618455,0
1025,5.81,5.963841688,780.566755,0.007366183,0
1026,5.28,6.198444156,757.72014,0,0
1027,4.82,6.260181648,560.8483667,0,0
1028,4.37,6.235486651,368.2683883,0,0
1029,4.1,5.939146691,307.7153367,0,0
1030,3.8,5.247686786,309.946735,0,0
1031,3.75,3.704249496,167.7729317,0,0
1032,3.94,2.963399597,137.25149,0,0
1033,3.69,2.735260229,108.150715,0,0
1034,2.37,2.795508252,140.91757,0,0
1035,1.85,2.891905088,157.900825,0,0
1036,1.69,3.120847574,159.7425683,0,0
1037,2.04,3.819724637,164.1259917,0,0
1038,2.08,5.506669272,142.4646267,0,0
1039,2.26,6.928522607,137.283375,0,0
1040,2.22,6.506786448,107.448825,0,0
1041,2.69,6.205546335,78.53892333,0.00239958,0
1042,3.29,5.904306221,168.1039233,0.056196038,5.615067748
1043,3.88,5.591016504,374.1622333,0.081400642,41.88181894
1044,4.65,5.398222831,259.69701,0.121738449,60.1281076
1045,5.23,5.28977639,475.74486,0.127651934,51.94911178
1046,5.51,5.313875599,532.4365083,0.100465113,39.63432814
1047,5.68,5.410272436,483.7026033,0.076208522,24.2093165
1048,5.73,5.591016504,422.387195,0.059188809,0
1049,5.48,5.81995899,521.0353667,0.016638742,0
1050,4.75,6.048901476,385.3070117,0,0
1051,4.17,6.109149499,511.1390967,0,0
1052,4.01,6.085050289,647.5472833,0,0
1053,3.72,5.795859781,606.8917867,0,0
1054,3.18,5.121081927,272.329895,0,0
1055,2.64,3.61488136,127.6783633,0,0
1056,2.45,2.891905088,109.04633,0,0
1057,2.11,2.927839124,102.6256133,0,0
1058,1.08,2.992328972,143.042435,0,0
1059,-0.97,3.09551273,129.8842967,0,0
1060,-1.06,3.340574154,152.8178783,0,0
1061,-1.03,4.088656397,149.2732683,0,0
1062,-1.14,5.894372157,168.967795,0,0
1063,-1.13,7.416332582,157.4815383,0,0
1064,-1.12,6.964903642,148.1698267,0,0
1065,-0.16,6.6424544,108.566825,0.010803444,0
1066,1.3,6.320005157,323.531955,0.068402309,17.08957505
1067,2.98,5.984657944,398.3566567,0.105481289,68.24213315
1068,4.5,5.778290429,373.4869133,0.120428871,142.8400187
1069,5.97,5.662208702,595.6118917,0.031430824,245.9298486
1070,7.14,5.688004641,494.4280033,0,278.4363922
1071,7.67,5.791188399,238.81232,0,211.9895368
1072,7.47,5.984657944,302.8055033,0,70.38120539
1073,6.27,6.229719369,602.698785,0,0
1074,4.26,6.474780793,237.0471567,0,0
1075,2.39,6.539270642,402.5355133,0,0
1076,1.79,6.513474702,574.4198517,0,0
1077,1.65,6.203923429,942.81157,0,0
1078,0.66,5.481637126,845.5165533,0,0
1079,-0.7,3.869390912,163.64198,0,0
1080,-1.38,3.09551273,130.40875,0,0
1081,-1.63,3.084645843,116.8504983,0,0
1082,-1.48,3.152589584,123.30914,0,0
1083,-1.44,3.261299569,150.1842383,0,0
1084,-1.8,3.519485785,146.0761717,0,0
1085,-2.16,4.307633181,154.9794417,0,0
1086,-2.48,6.21005793,148.7579767,0,0
1087,-2.53,7.813530218,129.6351633,0,0
1088,-3.2,7.337924031,112.8921567,0,0
1089,-0.82,6.998205326,95.37224167,0.013027535,0
1090,2.09,6.658486621,484.0801083,0.053139691,0
1091,4.2,6.305179168,686.0411967,0.06438964,59.67364355
1092,5.84,6.087759196,560.2364033,0.024062384,188.6954652
1093,7.18,5.965460462,257.3548317,0,256.888522
1094,8.05,5.992637959,320.6948967,0,282.1617985
1095,8.48,6.101347945,362.17707,0,224.0705933
1096,8.13,6.305179168,250.8865683,0,79.64239118
1097,6.58,6.563365384,288.1708583,0,0
1098,4.47,6.821551599,320.0257217,0,0
1099,2.7,6.88949534,743.6283533,0,0
1100,0.93,6.862317844,616.9767333,0,0
1101,0.18,6.536187887,625.5683783,0,0
1102,-0.08,5.775217988,405.1850667,0,0
