,temp_air,ghi,dni,dhi,wind_speed
2023-06-22 09:00:00,62.44,22.26,2.0,205.02,267.46
2023-06-22 10:00:00,119.73,23.6,2.28,207.47,327.2
2023-06-22 11:00:00,174.75,24.79,2.9,200.14,374.89
2023-06-22 12:00:00,406.47,25.92,3.45,208.05,614.52
2023-06-22 13:00:00,247.79,27.21,3.86,297.91,545.7
2023-06-22 14:00:00,138.88,27.7,4.07,274.3,413.18
2023-06-22 15:00:00,24.2,27.79,4.28,138.5,162.7
2023-06-22 16:00:00,77.15,27.14,3.93,118.86,196.01
2023-06-22 17:00:00,183.51,26.72,3.52,105.04,288.55
2023-06-22 18:00:00,14.4,26.19,3.17,25.7,40.1
2023-06-22 19:00:00,0.0,22.27,2.34,3.7,3.7
2023-06-22 20:00:00,0.0,21.37,2.97,0.0,0.0
2023-06-22 21:00:00,0.0,20.62,2.9,0.0,0.0
2023-06-22 22:00:00,0.0,19.92,2.41,0.0,0.0
2023-06-22 23:00:00,0.0,19.49,2.14,0.0,0.0
2023-06-23 00:00:00,0.0,18.91,1.93,0.0,0.0
2023-06-23 01:00:00,0.0,18.77,1.86,0.0,0.0
2023-06-23 02:00:00,0.0,18.95,2.28,0.0,0.0
2023-06-23 03:00:00,0.0,18.89,3.17,12.52,12.52
2023-06-23 04:00:00,0.0,18.39,3.38,33.37,33.37
2023-06-23 05:00:00,0.0,17.82,3.03,41.74,41.74
2023-06-23 06:00:00,0.0,17.48,2.55,32.85,32.85
2023-06-23 07:00:00,0.0,18.09,0.83,55.71,55.71
2023-06-23 08:00:00,1.87,18.17,1.24,59.73,61.6
2023-06-23 09:00:00,0.0,17.79,3.1,52.97,52.97
2023-06-23 10:00:00,7.08,16.63,4.48,79.98,87.06
2023-06-23 11:00:00,0.0,15.98,4.83,62.81,62.81
2023-06-23 12:00:00,4.46,15.75,5.31,77.43,81.89
2023-06-23 13:00:00,0.23,15.85,5.72,90.12,90.35
2023-06-23 14:00:00,0.14,16.02,4.83,79.66,79.8
2023-06-23 15:00:00,13.21,16.22,4.07,59.71,72.92
2023-06-23 16:00:00,36.53,16.54,3.03,54.09,90.62
2023-06-23 17:00:00,60.01,16.8,2.34,85.94,145.95
2023-06-23 18:00:00,24.03,17.24,1.79,33.89,57.92
2023-06-23 19:00:00,0.0,16.97,2.07,2.78,2.78
2023-06-23 20:00:00,0.0,16.36,1.72,0.0,0.0
2023-06-23 21:00:00,0.0,15.68,1.72,0.0,0.0
2023-06-23 22:00:00,0.0,15.14,1.93,0.0,0.0
2023-06-23 23:00:00,0.0,14.81,2.14,0.0,0.0
2023-06-24 00:00:00,0.0,14.35,2.21,0.0,0.0
2023-06-24 01:00:00,0.0,13.78,2.14,0.0,0.0
2023-06-24 02:00:00,0.0,12.94,2.07,0.0,0.0
2023-06-24 03:00:00,0.0,12.11,2.0,12.68,12.68
2023-06-24 04:00:00,0.0,11.8,1.79,42.47,42.47
2023-06-24 05:00:00,0.0,13.5,1.45,64.21,64.21
2023-06-24 06:00:00,0.0,15.41,1.79,80.58,80.58
2023-06-24 07:00:00,0.0,16.84,2.0,98.14,98.14
2023-06-24 08:00:00,63.67,18.34,2.14,83.07,146.74
2023-06-24 09:00:00,225.94,19.93,2.34,107.19,333.13
2023-06-24 10:00:00,390.5,21.4,2.48,126.53,517.03
2023-06-24 11:00:00,528.21,22.59,2.55,147.03,675.24
2023-06-24 12:00:00,505.48,23.57,2.62,193.97,699.45
2023-06-24 13:00:00,268.14,23.95,2.41,245.31,513.45
2023-06-24 14:00:00,390.66,23.82,2.28,179.74,570.4
2023-06-24 15:00:00,278.11,23.82,2.14,203.38,481.49
2023-06-24 16:00:00,275.48,23.76,1.86,141.85,417.33
2023-06-24 17:00:00,169.28,23.37,1.52,100.36,269.64
2023-06-24 18:00:00,141.37,22.62,1.1,53.98,195.35
2023-06-24 19:00:00,0.0,21.21,1.1,3.5,3.5
2023-06-24 20:00:00,0.0,19.8,1.24,0.0,0.0
2023-06-24 21:00:00,0.0,18.56,1.38,0.0,0.0
2023-06-24 22:00:00,0.0,18.02,1.31,0.0,0.0
2023-06-24 23:00:00,0.0,17.85,1.24,0.0,0.0
2023-06-25 00:00:00,0.0,18.26,1.03,0.0,0.0
2023-06-25 01:00:00,0.0,18.7,0.76,0.0,0.0
2023-06-25 02:00:00,0.0,18.4,0.48,0.0,0.0
2023-06-25 03:00:00,0.0,18.08,0.28,11.47,11.47
2023-06-25 04:00:00,0.0,17.87,0.21,44.52,44.52
2023-06-25 05:00:00,0.0,18.31,0.07,64.29,64.29
2023-06-25 06:00:00,0.0,20.42,0.34,81.07,81.07
2023-06-25 07:00:00,0.0,21.96,0.69,94.95,94.95
2023-06-25 08:00:00,61.67,23.17,1.17,82.99,144.66
2023-06-25 09:00:00,171.51,24.2,1.52,132.85,304.36
2023-06-25 10:00:00,235.58,24.88,1.59,213.09,448.67
2023-06-25 11:00:00,56.24,25.56,1.59,279.59,335.83
2023-06-25 12:00:00,73.64,25.54,1.52,313.87,387.51
2023-06-25 13:00:00,105.89,25.9,1.38,274.25,380.14
2023-06-25 14:00:00,151.65,26.0,1.24,218.72,370.37
2023-06-25 15:00:00,184.62,26.08,1.24,187.53,372.15
2023-06-25 16:00:00,313.38,26.06,1.38,173.22,486.6
2023-06-25 17:00:00,342.44,25.94,1.52,122.68,465.12
2023-06-25 18:00:00,169.67,25.03,1.45,60.27,229.94
2023-06-25 19:00:00,0.0,23.68,1.38,3.58,3.58
2023-06-25 20:00:00,0.0,21.59,1.86,0.0,0.0
2023-06-25 21:00:00,0.0,20.01,2.0,0.0,0.0
2023-06-25 22:00:00,0.0,18.73,2.0,0.0,0.0
2023-06-25 23:00:00,0.0,17.92,1.79,0.0,0.0
2023-06-26 00:00:00,0.0,17.76,1.59,0.0,0.0
2023-06-26 01:00:00,0.0,17.64,1.38,0.0,0.0
2023-06-26 02:00:00,0.0,17.64,1.24,0.0,0.0
2023-06-26 03:00:00,0.0,17.35,1.24,11.19,11.19
2023-06-26 04:00:00,0.0,17.34,1.17,40.86,40.86
2023-06-26 05:00:00,0.0,18.76,0.9,62.39,62.39
2023-06-26 06:00:00,0.0,21.96,1.03,77.6,77.6
2023-06-26 07:00:00,0.0,23.99,1.72,89.6,89.6
2023-06-26 08:00:00,61.96,25.6,2.9,82.08,144.04
2023-06-26 09:00:00,222.58,26.91,3.59,105.04,327.62
2023-06-26 10:00:00,254.4,27.81,4.07,134.44,388.84
2023-06-26 11:00:00,317.96,26.36,4.55,200.0,517.96
2023-06-26 12:00:00,370.34,25.15,4.48,166.49,536.83
2023-06-26 13:00:00,463.57,24.85,4.48,183.98,647.55
2023-06-26 14:00:00,421.14,23.27,4.9,178.57,599.71
2023-06-26 15:00:00,297.7,23.05,5.03,165.32,463.02
2023-06-26 16:00:00,322.21,22.62,4.97,172.38,494.59
2023-06-26 17:00:00,292.61,22.2,4.69,101.99,394.6
2023-06-26 18:00:00,60.98,21.51,4.21,48.9,109.88
2023-06-26 19:00:00,0.0,20.55,4.21,4.22,4.22
2023-06-26 20:00:00,0.0,19.33,4.21,0.0,0.0
2023-06-26 21:00:00,0.0,18.16,3.93,0.0,0.0
2023-06-26 22:00:00,0.0,17.17,3.59,0.0,0.0
2023-06-26 23:00:00,0.0,16.41,3.31,0.0,0.0
2023-06-27 00:00:00,0.0,15.64,3.17,0.0,0.0
2023-06-27 01:00:00,0.0,14.9,2.97,0.0,0.0
2023-06-27 02:00:00,0.0,14.21,2.76,0.0,0.0
2023-06-27 03:00:00,0.0,13.53,2.62,12.08,12.08
2023-06-27 04:00:00,0.0,13.16,2.62,41.62,41.62
2023-06-27 05:00:00,0.0,13.85,2.9,66.18,66.18
2023-06-27 06:00:00,0.0,14.9,3.72,90.13,90.13
2023-06-27 07:00:00,0.0,15.52,4.34,110.17,110.17
2023-06-27 08:00:00,37.11,16.51,4.48,107.57,144.68
2023-06-27 09:00:00,175.16,17.35,4.9,117.02,292.18
2023-06-27 10:00:00,263.32,18.46,5.17,161.16,424.48
2023-06-27 11:00:00,270.43,19.24,5.24,183.29,453.72
2023-06-27 12:00:00,343.53,19.46,5.31,237.33,580.86
2023-06-27 13:00:00,394.4,19.85,5.1,231.99,626.39
2023-06-27 14:00:00,409.15,19.99,4.76,211.1,620.25
2023-06-27 15:00:00,402.53,19.91,4.55,192.23,594.76
2023-06-27 16:00:00,156.7,19.42,4.62,158.44,315.14
2023-06-27 17:00:00,146.17,18.39,3.79,98.98,245.15
2023-06-27 18:00:00,114.73,17.54,2.69,49.43,164.16
2023-06-27 19:00:00,0.0,16.71,2.07,3.5,3.5
2023-06-27 20:00:00,0.0,15.81,1.86,0.0,0.0
2023-06-27 21:00:00,0.0,14.93,1.86,0.0,0.0
2023-06-27 22:00:00,0.0,14.2,2.0,0.0,0.0
2023-06-27 23:00:00,0.0,13.36,2.14,0.0,0.0
2023-06-28 00:00:00,0.0,12.77,2.21,0.0,0.0
2023-06-28 01:00:00,0.0,12.1,2.28,0.0,0.0
2023-06-28 02:00:00,0.0,11.51,2.28,0.0,0.0
2023-06-28 03:00:00,0.0,11.02,2.21,11.55,11.55
2023-06-28 04:00:00,0.0,11.09,2.14,41.62,41.62
2023-06-28 05:00:00,0.0,12.78,1.93,62.92,62.92
2023-06-28 06:00:00,0.0,14.7,2.48,80.3,80.3
2023-06-28 07:00:00,0.0,16.05,2.69,102.13,102.13
2023-06-28 08:00:00,51.21,17.37,3.03,99.73,150.94
2023-06-28 09:00:00,140.35,18.5,3.31,208.12,348.47
2023-06-28 10:00:00,258.75,19.56,3.38,215.9,474.65
2023-06-28 11:00:00,157.93,20.45,3.38,307.07,465.0
2023-06-28 12:00:00,120.59,20.72,3.31,286.18,406.77
2023-06-28 13:00:00,53.11,20.81,3.1,256.77,309.88
2023-06-28 14:00:00,88.85,20.88,2.76,272.14,360.99
2023-06-28 15:00:00,150.44,21.18,2.48,217.52,367.96
2023-06-28 16:00:00,157.15,21.2,2.41,180.32,337.47
2023-06-28 17:00:00,397.86,21.01,2.28,127.8,525.66
2023-06-28 18:00:00,111.99,20.42,1.72,52.4,164.39
2023-06-28 19:00:00,0.0,19.32,1.45,3.75,3.75
2023-06-28 20:00:00,0.0,17.37,1.59,0.0,0.0
2023-06-28 21:00:00,0.0,15.64,1.45,0.0,0.0
2023-06-28 22:00:00,0.0,15.5,1.1,0.0,0.0
2023-06-28 23:00:00,0.0,16.05,0.83,0.0,0.0
2023-06-29 00:00:00,0.0,15.83,0.48,0.0,0.0
2023-06-29 01:00:00,0.0,15.74,0.14,0.0,0.0
2023-06-29 02:00:00,0.0,15.79,0.28,0.0,0.0
2023-06-29 03:00:00,0.0,15.86,0.55,5.59,5.59
2023-06-29 04:00:00,0.0,15.66,0.62,16.54,16.54
2023-06-29 05:00:00,0.0,15.89,0.48,39.4,39.4
2023-06-29 06:00:00,0.0,16.68,0.48,31.72,31.72
2023-06-29 07:00:00,0.0,17.04,0.62,69.63,69.63
2023-06-29 08:00:00,7.41,18.54,0.83,131.46,138.87
2023-06-29 09:00:00,65.7,20.14,1.31,223.95,289.65
2023-06-29 10:00:00,172.63,21.97,2.14,267.58,440.21
2023-06-29 11:00:00,329.9,23.24,2.28,178.84,508.74
2023-06-29 12:00:00,292.04,24.19,2.07,234.83,526.87
2023-06-29 13:00:00,140.28,24.62,1.93,240.29,380.57
2023-06-29 14:00:00,43.41,24.64,2.0,143.3,186.71
2023-06-29 15:00:00,49.15,24.15,2.07,136.51,185.66
2023-06-29 16:00:00,79.52,23.48,2.0,126.32,205.84
2023-06-29 17:00:00,25.14,22.34,2.07,77.41,102.55
2023-06-29 18:00:00,11.77,21.37,1.03,22.65,34.42
2023-06-29 19:00:00,0.0,20.3,1.31,2.85,2.85
2023-06-29 20:00:00,0.0,19.26,0.69,0.0,0.0
2023-06-29 21:00:00,0.0,18.58,0.83,0.0,0.0
2023-06-29 22:00:00,0.0,17.68,1.17,0.0,0.0
2023-06-29 23:00:00,0.0,17.26,1.31,0.0,0.0
2023-06-30 00:00:00,0.0,16.79,1.59,0.0,0.0
2023-06-30 01:00:00,0.0,16.62,1.66,0.0,0.0
2023-06-30 02:00:00,0.0,16.22,1.66,0.0,0.0
2023-06-30 03:00:00,0.0,15.91,1.66,9.62,9.62
2023-06-30 04:00:00,0.0,16.05,1.66,37.28,37.28
2023-06-30 05:00:00,0.0,16.63,1.79,77.73,77.73
2023-06-30 06:00:00,0.0,17.11,1.72,77.49,77.49
2023-06-30 07:00:00,0.0,17.31,1.93,107.19,107.19
2023-06-30 08:00:00,2.1,17.66,2.0,150.05,152.15
2023-06-30 09:00:00,3.7,17.69,2.21,90.86,94.56
2023-06-30 10:00:00,8.16,17.09,2.21,141.73,149.89
2023-06-30 11:00:00,2.81,17.02,2.34,135.46,138.27
2023-06-30 12:00:00,8.27,17.26,2.14,111.12,119.39
2023-06-30 13:00:00,14.4,17.41,2.0,134.44,148.84
2023-06-30 14:00:00,55.34,17.87,1.93,188.3,243.64
2023-06-30 15:00:00,77.16,18.61,2.0,154.84,232.0
2023-06-30 16:00:00,219.63,19.03,2.21,131.74,351.37
2023-06-30 17:00:00,166.98,19.24,2.34,59.24,226.22
2023-06-30 18:00:00,113.28,18.73,1.86,53.37,166.65
2023-06-30 19:00:00,0.0,17.9,1.52,3.42,3.42
2023-06-30 20:00:00,0.0,16.78,1.52,0.0,0.0
2023-06-30 21:00:00,0.0,15.75,1.66,0.0,0.0
2023-06-30 22:00:00,0.0,14.91,1.72,0.0,0.0
2023-06-30 23:00:00,0.0,14.34,1.59,0.0,0.0
2023-07-01 00:00:00,0.0,13.56,1.52,0.0,0.0
2023-07-01 01:00:00,0.0,12.69,1.52,0.0,0.0
2023-07-01 02:00:00,0.0,11.91,1.52,0.0,0.0
2023-07-01 03:00:00,0.0,11.41,1.52,10.54,10.54
2023-07-01 04:00:00,0.0,11.83,1.52,39.69,39.69
2023-07-01 05:00:00,0.0,13.55,1.59,66.54,66.54
2023-07-01 06:00:00,0.0,16.25,2.14,120.64,120.64
2023-07-01 07:00:00,0.0,17.14,3.66,137.63,137.63
2023-07-01 08:00:00,34.49,18.66,4.62,164.87,199.36
2023-07-01 09:00:00,186.17,20.22,5.24,148.12,334.29
2023-07-01 10:00:00,239.03,21.56,5.86,212.3,451.33
2023-07-01 11:00:00,224.98,22.45,6.41,273.86,498.84
2023-07-01 12:00:00,55.05,22.8,6.48,209.64,264.69
2023-07-01 13:00:00,13.37,21.78,6.07,168.49,181.86
2023-07-01 14:00:00,28.68,20.87,5.86,119.55,148.23
2023-07-01 15:00:00,21.5,19.93,5.59,74.43,95.93
2023-07-01 16:00:00,4.89,19.05,5.17,78.89,83.78
2023-07-01 17:00:00,13.2,18.03,4.48,28.34,41.54
2023-07-01 18:00:00,38.41,17.25,4.0,17.97,56.38
2023-07-01 19:00:00,0.0,16.79,4.07,1.45,1.45
2023-07-01 20:00:00,0.0,16.61,3.79,0.0,0.0
2023-07-01 21:00:00,0.0,16.29,3.79,0.0,0.0
2023-07-01 22:00:00,0.0,16.43,3.93,0.0,0.0
2023-07-01 23:00:00,0.0,16.23,3.72,0.0,0.0
2023-07-02 00:00:00,0.0,15.88,3.38,0.0,0.0
2023-07-02 01:00:00,0.0,15.62,3.24,0.0,0.0
2023-07-02 02:00:00,0.0,15.37,3.17,0.0,0.0
2023-07-02 03:00:00,0.0,15.08,3.31,3.9,3.9
2023-07-02 04:00:00,0.0,14.97,3.1,27.57,27.57
2023-07-02 05:00:00,0.0,15.09,3.24,74.23,74.23
2023-07-02 06:00:00,0.0,15.7,4.28,85.14,85.14
2023-07-02 07:00:00,0.0,16.18,4.83,135.29,135.29
2023-07-02 08:00:00,27.49,16.8,5.03,169.2,196.69
2023-07-02 09:00:00,67.78,17.77,5.72,207.96,275.74
2023-07-02 10:00:00,280.28,17.97,5.72,153.88,434.16
2023-07-02 11:00:00,390.59,19.14,6.48,170.61,561.2
2023-07-02 12:00:00,267.43,19.81,6.9,225.06,492.49
2023-07-02 13:00:00,325.95,19.84,6.41,233.04,558.99
2023-07-02 14:00:00,442.89,20.12,6.14,213.78,656.67
2023-07-02 15:00:00,352.28,20.27,5.86,208.94,561.22
2023-07-02 16:00:00,341.49,20.03,5.52,166.21,507.7
2023-07-02 17:00:00,248.54,19.47,4.69,111.63,360.17
2023-07-02 18:00:00,123.08,18.86,3.86,52.89,175.97
2023-07-02 19:00:00,0.0,18.22,3.38,3.42,3.42
2023-07-02 20:00:00,0.0,17.31,2.83,0.0,0.0
2023-07-02 21:00:00,0.0,16.29,2.41,0.0,0.0
2023-07-02 22:00:00,0.0,15.52,2.07,0.0,0.0
2023-07-02 23:00:00,0.0,14.45,1.86,0.0,0.0
2023-07-03 00:00:00,0.0,14.14,1.72,0.0,0.0
2023-07-03 01:00:00,0.0,14.23,1.86,0.0,0.0
2023-07-03 02:00:00,0.0,14.33,2.55,0.0,0.0
2023-07-03 03:00:00,0.0,14.84,3.38,9.66,9.66
2023-07-03 04:00:00,0.0,14.66,3.66,39.08,39.08
2023-07-03 05:00:00,0.0,14.79,3.72,65.13,65.13
2023-07-03 06:00:00,0.0,15.3,5.38,103.33,103.33
2023-07-03 07:00:00,0.0,15.89,5.52,130.54,130.54
2023-07-03 08:00:00,19.43,16.86,5.79,216.19,235.62
2023-07-03 09:00:00,37.85,17.52,6.0,249.16,287.01
2023-07-03 10:00:00,53.53,17.69,5.86,273.28,326.81
2023-07-03 11:00:00,34.62,18.17,5.72,299.89,334.51
2023-07-03 12:00:00,82.7,18.4,5.52,250.12,332.82
2023-07-03 13:00:00,41.93,18.88,5.93,238.18,280.11
2023-07-03 14:00:00,126.07,18.98,5.79,219.33,345.4
2023-07-03 15:00:00,191.36,19.29,6.0,183.55,374.91
2023-07-03 16:00:00,155.11,19.39,5.38,143.7,298.81
2023-07-03 17:00:00,124.73,19.3,4.48,98.22,222.95
2023-07-03 18:00:00,145.94,18.85,3.38,58.84,204.78
2023-07-03 19:00:00,0.0,17.97,2.97,0.0,0.0
2023-07-03 20:00:00,0.0,16.84,2.34,0.0,0.0
2023-07-03 21:00:00,0.0,15.6,2.0,0.0,0.0
2023-07-03 22:00:00,0.0,14.31,2.14,0.0,0.0
2023-07-03 23:00:00,0.0,13.83,2.34,0.0,0.0
2023-07-04 00:00:00,0.0,14.18,2.97,0.0,0.0
2023-07-04 01:00:00,0.0,14.65,3.66,0.0,0.0
2023-07-04 02:00:00,0.0,14.49,3.79,0.0,0.0
2023-07-04 03:00:00,0.0,14.18,3.79,9.34,9.34
2023-07-04 04:00:00,0.0,14.1,3.79,36.03,36.03
2023-07-04 05:00:00,0.0,14.67,3.66,77.93,77.93
2023-07-04 06:00:00,0.0,15.57,5.03,89.04,89.04
2023-07-04 07:00:00,0.0,16.56,5.1,96.13,96.13
2023-07-04 08:00:00,44.66,17.5,5.38,106.17,150.83
2023-07-04 09:00:00,55.01,18.66,5.86,198.33,253.34
2023-07-04 10:00:00,125.28,18.93,5.52,217.03,342.31
2023-07-04 11:00:00,336.35,19.71,6.0,226.83,563.18
2023-07-04 12:00:00,353.24,20.83,6.21,212.67,565.91
2023-07-04 13:00:00,415.36,21.31,6.34,221.16,636.52
2023-07-04 14:00:00,295.5,21.56,6.21,250.54,546.04
2023-07-04 15:00:00,72.58,21.59,5.52,217.85,290.43
2023-07-04 16:00:00,375.02,21.27,4.21,167.85,542.87
2023-07-04 17:00:00,353.72,21.03,3.38,122.77,476.49
2023-07-04 18:00:00,149.93,20.54,1.93,71.43,221.36
2023-07-04 19:00:00,0.0,18.91,1.31,0.0,0.0
2023-07-04 20:00:00,0.0,16.71,1.45,0.0,0.0
2023-07-04 21:00:00,0.0,14.9,2.07,0.0,0.0
2023-07-04 22:00:00,0.0,14.66,2.48,0.0,0.0
2023-07-04 23:00:00,0.0,14.85,2.83,0.0,0.0
2023-07-05 00:00:00,0.0,14.88,2.97,0.0,0.0
2023-07-05 01:00:00,0.0,14.88,3.03,0.0,0.0
2023-07-05 02:00:00,0.0,15.18,3.03,0.0,0.0
2023-07-05 03:00:00,0.0,15.47,2.97,8.09,8.09
2023-07-05 04:00:00,0.0,15.18,3.03,36.06,36.06
2023-07-05 05:00:00,0.0,15.24,3.1,85.33,85.33
2023-07-05 06:00:00,0.0,16.22,3.66,150.91,150.91
2023-07-05 07:00:00,0.0,18.77,5.03,214.79,214.79
2023-07-05 08:00:00,7.43,18.19,6.76,207.41,214.84
2023-07-05 09:00:00,104.05,18.54,6.14,198.69,302.74
2023-07-05 10:00:00,231.31,19.45,6.55,205.7,437.01
2023-07-05 11:00:00,495.24,19.84,6.9,163.52,658.76
2023-07-05 12:00:00,595.74,20.22,7.17,184.94,780.68
2023-07-05 13:00:00,635.57,20.29,7.17,196.09,831.66
2023-07-05 14:00:00,607.48,20.41,6.83,194.68,802.16
2023-07-05 15:00:00,652.28,20.52,6.48,176.75,829.03
2023-07-05 16:00:00,544.42,20.57,6.34,155.3,699.72
2023-07-05 17:00:00,384.97,19.99,6.07,125.85,510.82
2023-07-05 18:00:00,195.13,18.91,5.17,70.16,265.29
2023-07-05 19:00:00,0.0,17.26,4.07,0.0,0.0
2023-07-05 20:00:00,0.0,16.32,3.38,0.0,0.0
2023-07-05 21:00:00,0.0,15.64,3.1,0.0,0.0
2023-07-05 22:00:00,0.0,15.17,3.03,0.0,0.0
2023-07-05 23:00:00,0.0,14.71,2.97,0.0,0.0
2023-07-06 00:00:00,0.0,14.19,2.9,0.0,0.0
2023-07-06 01:00:00,0.0,13.68,2.76,0.0,0.0
2023-07-06 02:00:00,0.0,13.22,2.69,0.0,0.0
2023-07-06 03:00:00,0.0,12.76,2.55,9.3,9.3
2023-07-06 04:00:00,0.0,12.58,2.41,39.12,39.12
2023-07-06 05:00:00,0.0,13.54,2.34,62.15,62.15
2023-07-06 06:00:00,0.0,14.94,3.72,86.14,86.14
2023-07-06 07:00:00,0.0,15.99,2.76,102.08,102.08
2023-07-06 08:00:00,34.96,17.37,3.1,105.66,140.62
2023-07-06 09:00:00,172.84,18.31,2.97,119.64,292.48
2023-07-06 10:00:00,279.49,19.52,3.45,154.2,433.69
2023-07-06 11:00:00,189.79,20.46,3.38,310.74,500.53
2023-07-06 12:00:00,97.89,21.07,3.03,283.97,381.86
2023-07-06 13:00:00,164.2,21.2,2.83,279.8,444.0
2023-07-06 14:00:00,41.51,21.57,2.69,219.01,260.52
2023-07-06 15:00:00,207.16,21.26,2.34,160.61,367.77
2023-07-06 16:00:00,132.64,21.3,1.93,134.88,267.52
2023-07-06 17:00:00,223.25,20.96,1.45,114.42,337.67
2023-07-06 18:00:00,129.99,20.42,1.03,55.92,185.91
2023-07-06 19:00:00,0.0,18.99,1.03,0.0,0.0
2023-07-06 20:00:00,0.0,17.3,1.31,0.0,0.0
2023-07-06 21:00:00,0.0,15.38,1.59,0.0,0.0
2023-07-06 22:00:00,0.0,13.94,1.79,0.0,0.0
2023-07-06 23:00:00,0.0,12.94,1.86,0.0,0.0
2023-07-07 00:00:00,0.0,12.45,1.86,0.0,0.0
2023-07-07 01:00:00,0.0,12.33,1.79,0.0,0.0
2023-07-07 02:00:00,0.0,12.6,1.66,0.0,0.0
2023-07-07 03:00:00,0.0,13.74,1.31,9.02,9.02
2023-07-07 04:00:00,0.0,14.88,0.9,38.0,38.0
2023-07-07 05:00:00,0.0,15.31,0.55,59.49,59.49
2023-07-07 06:00:00,0.0,17.47,0.69,75.07,75.07
2023-07-07 07:00:00,0.0,19.84,0.69,86.3,86.3
2023-07-07 08:00:00,52.85,22.03,1.31,76.11,128.96
2023-07-07 09:00:00,221.56,23.27,1.17,98.76,320.32
2023-07-07 10:00:00,391.34,24.24,1.03,120.1,511.44
2023-07-07 11:00:00,545.92,25.07,1.1,137.67,683.59
2023-07-07 12:00:00,667.03,25.77,1.03,151.03,818.06
2023-07-07 13:00:00,714.27,26.32,0.97,166.19,880.46
2023-07-07 14:00:00,757.64,26.66,0.97,163.57,921.21
2023-07-07 15:00:00,707.31,26.87,1.03,160.2,867.51
2023-07-07 16:00:00,602.65,26.83,1.1,147.82,750.47
2023-07-07 17:00:00,423.69,26.57,1.31,123.54,547.23
2023-07-07 18:00:00,214.03,25.5,1.59,72.43,286.46
2023-07-07 19:00:00,0.0,23.63,2.41,0.0,0.0
2023-07-07 20:00:00,0.0,21.73,2.69,0.0,0.0
2023-07-07 21:00:00,0.0,20.45,2.69,0.0,0.0
2023-07-07 22:00:00,0.0,19.35,2.62,0.0,0.0
2023-07-07 23:00:00,0.0,18.35,2.55,0.0,0.0
2023-07-08 00:00:00,0.0,17.4,2.55,0.0,0.0
2023-07-08 01:00:00,0.0,16.44,2.41,0.0,0.0
2023-07-08 02:00:00,0.0,15.53,2.34,0.0,0.0
2023-07-08 03:00:00,0.0,14.72,2.14,8.89,8.89
2023-07-08 04:00:00,0.0,14.76,1.86,40.58,40.58
2023-07-08 05:00:00,0.0,16.54,1.38,71.04,71.04
2023-07-08 06:00:00,0.0,20.16,1.31,79.7,79.7
2023-07-08 07:00:00,0.0,22.52,1.17,99.62,99.62
2023-07-08 08:00:00,43.18,24.79,1.31,114.38,157.56
2023-07-08 09:00:00,194.8,26.77,1.31,126.53,321.33
2023-07-08 10:00:00,310.35,28.33,1.52,152.65,463.0
2023-07-08 11:00:00,411.52,29.1,1.79,212.76,624.28
2023-07-08 12:00:00,508.44,29.65,2.0,198.29,706.73
2023-07-08 13:00:00,652.75,29.94,2.0,182.51,835.26
2023-07-08 14:00:00,627.36,30.22,1.86,192.47,819.83
2023-07-08 15:00:00,659.95,30.22,1.72,169.33,829.28
2023-07-08 16:00:00,511.57,30.14,1.52,157.24,668.81
2023-07-08 17:00:00,393.55,29.69,1.31,117.16,510.71
2023-07-08 18:00:00,188.1,27.78,0.76,61.79,249.89
2023-07-08 19:00:00,0.0,26.73,1.86,0.0,0.0
2023-07-08 20:00:00,0.0,24.11,2.07,0.0,0.0
2023-07-08 21:00:00,0.0,22.2,2.0,0.0,0.0
2023-07-08 22:00:00,0.0,20.87,2.07,0.0,0.0
2023-07-08 23:00:00,0.0,20.07,2.21,0.0,0.0
2023-07-09 00:00:00,0.0,19.14,2.21,0.0,0.0
2023-07-09 01:00:00,0.0,18.26,2.21,0.0,0.0
2023-07-09 02:00:00,0.0,18.16,1.93,0.0,0.0
2023-07-09 03:00:00,0.0,18.81,1.52,8.09,8.09
2023-07-09 04:00:00,0.0,20.86,0.97,36.35,36.35
2023-07-09 05:00:00,0.0,21.19,0.62,57.28,57.28
2023-07-09 06:00:00,0.0,22.92,0.48,88.96,88.96
2023-07-09 07:00:00,0.0,25.45,0.48,96.85,96.85
2023-07-09 08:00:00,45.07,27.53,0.48,87.35,132.42
2023-07-09 09:00:00,197.36,29.18,0.55,116.98,314.34
2023-07-09 10:00:00,357.23,30.53,0.76,120.76,477.99
2023-07-09 11:00:00,376.17,31.38,0.83,144.16,520.33
2023-07-09 12:00:00,535.32,31.57,1.03,150.12,685.44
2023-07-09 13:00:00,615.13,32.07,1.31,157.06,772.19
2023-07-09 14:00:00,492.75,32.27,1.38,163.35,656.1
2023-07-09 15:00:00,353.52,32.08,1.45,170.71,524.23
2023-07-09 16:00:00,221.34,31.72,1.66,131.99,353.33
2023-07-09 17:00:00,62.16,30.91,1.52,84.66,146.82
2023-07-09 18:00:00,50.16,29.16,1.45,53.32,103.48
2023-07-09 19:00:00,0.0,29.99,0.9,0.0,0.0
2023-07-09 20:00:00,0.0,29.12,0.69,0.0,0.0
2023-07-09 21:00:00,0.0,26.53,1.03,0.0,0.0
2023-07-09 22:00:00,0.0,24.06,1.59,0.0,0.0
2023-07-09 23:00:00,0.0,22.21,1.66,0.0,0.0
