time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,global
2023-01-14 14:30:00+00:00,0,9.68,0.33,6.76,6.18,5.72,0,10.01,10.01
2023-01-14 15:30:00+00:00,0,0,0,-0.23,6.48,6.14,0,0,0
2023-01-14 16:30:00+00:00,0,0,0,0,6.86,6.55,0,0,0
2023-01-14 17:30:00+00:00,0,0,0,0,7.14,6.69,0,0,0
2023-01-14 18:30:00+00:00,0,0,0,0,7.41,6.83,0,0,0
2023-01-14 19:30:00+00:00,0,0,0,0,7.42,6.76,0,0,0
2023-01-14 20:30:00+00:00,0,0,0,0,7.59,6.9,0,0,0
2023-01-14 21:30:00+00:00,0,0,0,0,7.86,6.97,0,0,0
2023-01-14 22:30:00+00:00,0,0,0,0,8.19,6.9,0,0,0
2023-01-14 23:30:00+00:00,0,0,0,0,8.62,6.62,0,0,0
2023-01-15 00:30:00+00:00,0,0,0,0,8.89,6.55,0,0,0
2023-01-15 01:30:00+00:00,0,0,0,0,9.02,6.34,0,0,0
2023-01-15 02:30:00+00:00,0,0,0,0,8.92,6.14,0,0,0
2023-01-15 03:30:00+00:00,0,0,0,0,8.33,5.31,0,0,0
2023-01-15 04:30:00+00:00,0,0,0,0,6.81,4.9,0,0,0
2023-01-15 05:30:00+00:00,0,0,0,0,5.55,4.62,0,0,0
2023-01-15 06:30:00+00:00,0,0,0,0,4.79,4.62,0,0,0
2023-01-15 07:30:00+00:00,0,4.96,0.19,0.97,4.76,4.28,0,5.15,5.15
2023-01-15 08:30:00+00:00,0,37.08,1.4,7.79,4.66,4.55,0,38.48,38.48
2023-01-15 09:30:00+00:00,0,73.97,2.79,13.04,4.74,5.24,0,76.76,76.76
2023-01-15 10:30:00+00:00,4.17,99.25,4.44,16.33,4.9,5.52,0,103.69,107.86
2023-01-15 11:30:00+00:00,8.16,93.52,3.52,17.36,4.99,5.38,0,97.04,105.2
2023-01-15 12:30:00+00:00,12.29,87.92,3.22,16.02,5.05,5.52,0,91.14,103.43
2023-01-15 13:30:00+00:00,139.27,86.78,3.94,12.45,5.13,5.93,0,90.72,229.99
2023-01-15 14:30:00+00:00,163.17,65.44,2.18,6.96,5.26,6.28,0,67.62,230.79
2023-01-15 15:30:00+00:00,0,0,0,-0.04,5.02,5.93,0,0,0
2023-01-15 16:30:00+00:00,0,0,0,0,4.47,5.93,0,0,0
2023-01-15 17:30:00+00:00,0,0,0,0,4.22,6.28,0,0,0
2023-01-15 18:30:00+00:00,0,0,0,0,3.93,6.41,0,0,0
2023-01-15 19:30:00+00:00,0,0,0,0,3.86,6.69,0,0,0
2023-01-15 20:30:00+00:00,0,0,0,0,3.68,6.28,0,0,0
2023-01-15 21:30:00+00:00,0,0,0,0,3.42,5.79,0,0,0
2023-01-15 22:30:00+00:00,0,0,0,0,3.15,5.45,0,0,0
2023-01-15 23:30:00+00:00,0,0,0,0,2.91,5.03,0,0,0
2023-01-16 00:30:00+00:00,0,0,0,0,2.73,4.76,0,0,0
2023-01-16 01:30:00+00:00,0,0,0,0,2.47,4.48,0,0,0
2023-01-16 02:30:00+00:00,0,0,0,0,2.24,4.34,0,0,0
2023-01-16 03:30:00+00:00,0,0,0,0,2.25,4.41,0,0,0
2023-01-16 04:30:00+00:00,0,0,0,0,2.14,4.28,0,0,0
2023-01-16 05:30:00+00:00,0,0,0,0,2.13,4.14,0,0,0
2023-01-16 06:30:00+00:00,0,0,0,0,1.84,3.86,0,0,0
2023-01-16 07:30:00+00:00,0,7.14,0.27,1.08,1.62,3.45,0,7.41,7.41
2023-01-16 08:30:00+00:00,0,42.94,1.62,7.92,2.13,3.66,0,44.56,44.56
2023-01-16 09:30:00+00:00,0,68.58,2.59,13.19,2.69,3.52,0,71.17,71.17
2023-01-16 10:30:00+00:00,12.49,83.81,5.9,16.5,3.33,4.41,0,89.71,102.2
2023-01-16 11:30:00+00:00,35.99,119.51,5.47,17.55,4.12,4.83,0,124.98,160.97
2023-01-16 12:30:00+00:00,48.39,118.41,4.82,16.22,4.65,4.62,0,123.23,171.62
2023-01-16 13:30:00+00:00,34.63,74.9,2.8,12.65,5.06,4.41,0,77.7,112.33
2023-01-16 14:30:00+00:00,6.99,26.56,0.92,7.16,4.93,5.38,0,27.48,34.47
2023-01-16 15:30:00+00:00,0,4.65,0.18,0.16,4.8,4.97,0,4.83,4.83
2023-01-16 16:30:00+00:00,0,0,0,0,4.48,4.76,0,0,0
2023-01-16 17:30:00+00:00,0,0,0,0,4.33,5.17,0,0,0
2023-01-16 18:30:00+00:00,0,0,0,0,3.84,5.45,0,0,0
2023-01-16 19:30:00+00:00,0,0,0,0,3.85,5.24,0,0,0
2023-01-16 20:30:00+00:00,0,0,0,0,3.57,5.24,0,0,0
2023-01-16 21:30:00+00:00,0,0,0,0,3.01,4.9,0,0,0
2023-01-16 22:30:00+00:00,0,0,0,0,2.72,4.48,0,0,0
2023-01-16 23:30:00+00:00,0,0,0,0,2.74,4.55,0,0,0
2023-01-17 00:30:00+00:00,0,0,0,0,2.65,4.9,0,0,0
2023-01-17 01:30:00+00:00,0,0,0,0,2.58,5.45,0,0,0
2023-01-17 02:30:00+00:00,0,0,0,0,2.44,5.79,0,0,0
2023-01-17 03:30:00+00:00,0,0,0,0,2.01,5.86,0,0,0
2023-01-17 04:30:00+00:00,0,0,0,0,1.84,5.93,0,0,0
2023-01-17 05:30:00+00:00,0,0,0,0,1.65,5.93,0,0,0
2023-01-17 06:30:00+00:00,0,0,0,0,1.29,5.52,0,0,0
2023-01-17 07:30:00+00:00,0,6.13,0.23,1.2,0.91,5.1,0,6.36,6.36
2023-01-17 08:30:00+00:00,0,36.15,1.36,8.06,0.7,4.62,0,37.51,37.51
2023-01-17 09:30:00+00:00,0,61.75,2.33,13.35,0.9,3.59,0,64.08,64.08
2023-01-17 10:30:00+00:00,19.9,54.29,6.43,16.68,1.54,3.72,0,60.72,80.62
2023-01-17 11:30:00+00:00,108.18,77.16,6.86,17.74,1.96,4,0,84.02,192.2
2023-01-17 12:30:00+00:00,174.65,84.11,6.09,16.42,2.28,3.93,0,90.2,264.85
2023-01-17 13:30:00+00:00,176.03,90.45,4.43,12.86,2.45,3.38,0,94.88,270.91
2023-01-17 14:30:00+00:00,146.63,57.92,2.07,7.37,2.39,2.9,0,59.99,206.62
2023-01-17 15:30:00+00:00,0,4.85,0.18,0.37,1.78,1.93,0,5.03,5.03
2023-01-17 16:30:00+00:00,0,0,0,0,0.68,1.31,0,0,0
2023-01-17 17:30:00+00:00,0,0,0,0,0.53,0.48,0,0,0
2023-01-17 18:30:00+00:00,0,0,0,0,-0.02,0.21,0,0,0
2023-01-17 19:30:00+00:00,0,0,0,0,-0.41,0.69,0,0,0
2023-01-17 20:30:00+00:00,0,0,0,0,-1.11,0.55,0,0,0
2023-01-17 21:30:00+00:00,0,0,0,0,-1.39,0.21,0,0,0
2023-01-17 22:30:00+00:00,0,0,0,0,-1.48,0.55,0,0,0
2023-01-17 23:30:00+00:00,0,0,0,0,-2.04,0.97,0,0,0
2023-01-18 00:30:00+00:00,0,0,0,0,-2.67,1.1,0,0,0
2023-01-18 01:30:00+00:00,0,0,0,0,-3,1.24,0,0,0
2023-01-18 02:30:00+00:00,0,0,0,0,-2.92,1.24,0,0,0
2023-01-18 03:30:00+00:00,0,0,0,0,-2.92,1.31,0,0,0
2023-01-18 04:30:00+00:00,0,0,0,0,-3.01,1.45,0,0,0
2023-01-18 05:30:00+00:00,0,0,0,0,-3.07,1.45,0,0,0
2023-01-18 06:30:00+00:00,0,0,0,0,-3.12,1.52,0,0,0
2023-01-18 07:30:00+00:00,0,7.37,0.28,1.33,-3.2,1.52,0,7.65,7.65
2023-01-18 08:30:00+00:00,0,45.89,1.73,8.21,-2.9,1.59,0,47.62,47.62
2023-01-18 09:30:00+00:00,0,81.03,3.06,13.52,-1.33,1.45,0,84.09,84.09
2023-01-18 10:30:00+00:00,11.93,79.92,5.51,16.87,0.18,1.45,0,85.43,97.36
2023-01-18 11:30:00+00:00,94.05,82.76,6.51,17.94,1.07,1.66,0,89.27,183.32
2023-01-18 12:30:00+00:00,185.4,89.63,6.49,16.63,1.63,1.79,0,96.12,281.52
2023-01-18 13:30:00+00:00,212.2,83.36,4.67,13.07,1.85,1.79,0,88.03,300.23
2023-01-18 14:30:00+00:00,173.92,68.82,2.41,7.59,1.5,1.66,0,71.23,245.15
2023-01-18 15:30:00+00:00,0,5.74,0.22,0.58,0.36,1.79,0,5.96,5.96
2023-01-18 16:30:00+00:00,0,0,0,0,-1.07,1.79,0,0,0
2023-01-18 17:30:00+00:00,0,0,0,0,-2.43,1.72,0,0,0
2023-01-18 18:30:00+00:00,0,0,0,0,-3.42,1.79,0,0,0
2023-01-18 19:30:00+00:00,0,0,0,0,-4.17,1.79,0,0,0
2023-01-18 20:30:00+00:00,0,0,0,0,-4.55,1.93,0,0,0
2023-01-18 21:30:00+00:00,0,0,0,0,-4.75,2.14,0,0,0
2023-01-18 22:30:00+00:00,0,0,0,0,-4.62,2.48,0,0,0
2023-01-18 23:30:00+00:00,0,0,0,0,-4.15,2.83,0,0,0
2023-01-19 00:30:00+00:00,0,0,0,0,-3.58,2.97,0,0,0
2023-01-19 01:30:00+00:00,0,0,0,0,-3.31,3.03,0,0,0
2023-01-19 02:30:00+00:00,0,0,0,0,-3.05,3.17,0,0,0
2023-01-19 03:30:00+00:00,0,0,0,0,-2.79,3.38,0,0,0
2023-01-19 04:30:00+00:00,0,0,0,0,-2.6,3.59,0,0,0
2023-01-19 05:30:00+00:00,0,0,0,0,-2.42,3.66,0,0,0
2023-01-19 06:30:00+00:00,0,0,0,0,-2.23,3.79,0,0,0
2023-01-19 07:30:00+00:00,0,7.52,0.28,1.47,-1.42,4.07,0,7.8,7.8
2023-01-19 08:30:00+00:00,0,44.88,1.69,8.36,-1.1,4.21,0,46.57,46.57
2023-01-19 09:30:00+00:00,0,58.76,2.22,13.69,-0.67,5.31,0,60.98,60.98
2023-01-19 10:30:00+00:00,9.58,91.88,5.37,17.06,-0.19,5.31,0,97.25,106.83
2023-01-19 11:30:00+00:00,55.66,86.72,5.15,18.15,0.24,5.03,0,91.87,147.53
2023-01-19 12:30:00+00:00,57.43,72.71,3.57,16.85,0.33,4.76,0,76.28,133.71
2023-01-19 13:30:00+00:00,12.96,59.08,2.14,13.29,0.09,4.07,0,61.22,74.18
2023-01-19 14:30:00+00:00,14.7,39.24,1.35,7.8,-0.15,3.17,0,40.59,55.29
2023-01-19 15:30:00+00:00,0,3.92,0.15,0.79,-0.49,3.03,0,4.07,4.07
2023-01-19 16:30:00+00:00,0,0,0,0,-1,2.28,0,0,0
2023-01-19 17:30:00+00:00,0,0,0,0,-1.21,2.14,0,0,0
2023-01-19 18:30:00+00:00,0,0,0,0,-1.45,2.14,0,0,0
2023-01-19 19:30:00+00:00,0,0,0,0,-0.86,2.69,0,0,0
2023-01-19 20:30:00+00:00,0,0,0,0,-0.69,2.62,0,0,0
2023-01-19 21:30:00+00:00,0,0,0,0,-0.64,2.48,0,0,0
2023-01-19 22:30:00+00:00,0,0,0,0,-0.61,2.41,0,0,0
2023-01-19 23:30:00+00:00,0,0,0,0,-0.87,2.07,0,0,0
2023-01-20 00:30:00+00:00,0,0,0,0,-0.98,1.93,0,0,0
2023-01-20 01:30:00+00:00,0,0,0,0,-0.76,2,0,0,0
2023-01-20 02:30:00+00:00,0,0,0,0,-0.88,2.14,0,0,0
2023-01-20 03:30:00+00:00,0,0,0,0,-1.06,2.21,0,0,0
2023-01-20 04:30:00+00:00,0,0,0,0,-1.59,2.14,0,0,0
2023-01-20 05:30:00+00:00,0,0,0,0,-1.97,2.07,0,0,0
2023-01-20 06:30:00+00:00,0,0,0,0,-2.63,1.93,0,0,0
2023-01-20 07:30:00+00:00,0,7.72,0.29,1.61,-2.6,1.66,0,8.01,8.01
2023-01-20 08:30:00+00:00,0,35.76,1.35,8.52,-2.9,1.38,0,37.11,37.11
2023-01-20 09:30:00+00:00,0,53.84,2.03,13.87,-1.26,1.52,0,55.87,55.87
2023-01-20 10:30:00+00:00,23.4,55.04,7,17.26,0.01,1.86,0,62.04,85.44
2023-01-20 11:30:00+00:00,118.61,81.11,7.48,18.36,0.74,1.45,0,88.59,207.2
2023-01-20 12:30:00+00:00,185.13,94.03,6.69,17.07,1.37,1.31,0,100.72,285.85
2023-01-20 13:30:00+00:00,146.26,100.48,4.52,13.52,1.63,1.17,0,105,251.26
2023-01-20 14:30:00+00:00,118.18,62.05,2.18,8.03,1.56,1.03,0,64.23,182.41
2023-01-20 15:30:00+00:00,0,5.59,0.21,1.01,1.2,0.69,0,5.8,5.8
2023-01-20 16:30:00+00:00,0,0,0,0,0.68,0.21,0,0,0
2023-01-20 17:30:00+00:00,0,0,0,0,0.37,0.21,0,0,0
2023-01-20 18:30:00+00:00,0,0,0,0,-0.13,0.41,0,0,0
2023-01-20 19:30:00+00:00,0,0,0,0,-1.4,0.76,0,0,0
2023-01-20 20:30:00+00:00,0,0,0,0,-2.49,0.9,0,0,0
2023-01-20 21:30:00+00:00,0,0,0,0,-3.43,1.1,0,0,0
2023-01-20 22:30:00+00:00,0,0,0,0,-4.22,1.24,0,0,0
2023-01-20 23:30:00+00:00,0,0,0,0,-4.38,1.31,0,0,0
2023-01-21 00:30:00+00:00,0,0,0,0,-4.19,1.38,0,0,0
2023-01-21 01:30:00+00:00,0,0,0,0,-3.74,1.72,0,0,0
2023-01-21 02:30:00+00:00,0,0,0,0,-3.25,2,0,0,0
2023-01-21 03:30:00+00:00,0,0,0,0,-2.73,2.14,0,0,0
2023-01-21 04:30:00+00:00,0,0,0,0,-2.71,2.28,0,0,0
2023-01-21 05:30:00+00:00,0,0,0,0,-2.56,2.62,0,0,0
2023-01-21 06:30:00+00:00,0,0,0,0,-2.55,3.1,0,0,0
2023-01-21 07:30:00+00:00,0,4.96,0.19,1.76,-2.77,3.38,0,5.15,5.15
2023-01-21 08:30:00+00:00,0,21.99,0.83,8.69,-2.58,3.38,0,22.82,22.82
2023-01-21 09:30:00+00:00,0,46.86,1.77,14.06,-2.07,3.79,0,48.63,48.63
2023-01-21 10:30:00+00:00,0.05,65.5,2.26,17.47,-1.56,3.93,0,67.76,67.81
2023-01-21 11:30:00+00:00,0.07,57.73,1.99,18.58,-1.01,3.93,0,59.72,59.79
2023-01-21 12:30:00+00:00,0.2,66.06,2.27,17.3,-0.69,3.86,0,68.33,68.53
2023-01-21 13:30:00+00:00,2.55,70.41,2.44,13.75,-0.32,4.41,0,72.85,75.4
2023-01-21 14:30:00+00:00,0.2,32.95,1.13,8.25,-0.03,4.76,0,34.08,34.28
2023-01-21 15:30:00+00:00,0,4.52,0.16,1.23,-0.18,4.28,0,4.68,4.68
2023-01-21 16:30:00+00:00,0,0,0,0,-0.31,4.55,0,0,0
2023-01-21 17:30:00+00:00,0,0,0,0,-0.23,4.97,0,0,0
2023-01-21 18:30:00+00:00,0,0,0,0,-0.23,5.24,0,0,0
2023-01-21 19:30:00+00:00,0,0,0,0,-0.42,5.38,0,0,0
2023-01-21 20:30:00+00:00,0,0,0,0,-0.55,5.45,0,0,0
2023-01-21 21:30:00+00:00,0,0,0,0,-0.61,5.31,0,0,0
2023-01-21 22:30:00+00:00,0,0,0,0,-0.62,5.17,0,0,0
2023-01-21 23:30:00+00:00,0,0,0,0,-0.55,4.83,0,0,0
2023-01-22 00:30:00+00:00,0,0,0,0,-0.44,4.34,0,0,0
2023-01-22 01:30:00+00:00,0,0,0,0,-0.29,4,0,0,0
2023-01-22 02:30:00+00:00,0,0,0,0,-0.23,3.79,0,0,0
2023-01-22 03:30:00+00:00,0,0,0,0,-0.21,3.45,0,0,0
2023-01-22 04:30:00+00:00,0,0,0,0,-0.25,3.1,0,0,0
2023-01-22 05:30:00+00:00,0,0,0,0,-0.39,2.9,0,0,0
2023-01-22 06:30:00+00:00,0,0,0,0,-0.39,2.76,0,0,0
2023-01-22 07:30:00+00:00,0,3.34,0.13,1.91,-0.66,2.62,0,3.47,3.47
2023-01-22 08:30:00+00:00,0,21.18,0.8,8.86,-0.65,2.41,0,21.98,21.98
2023-01-22 09:30:00+00:00,0,57.91,2.19,14.25,-0.48,2.69,0,60.1,60.1
2023-01-22 10:30:00+00:00,0.11,71.22,2.47,17.68,-0.07,2.83,0,73.69,73.8
2023-01-22 11:30:00+00:00,1.88,77.01,2.72,18.81,0.15,2.83,0,79.73,81.61
2023-01-22 12:30:00+00:00,3.56,62.48,2.22,17.54,0.37,2.62,0,64.7,68.26
2023-01-22 13:30:00+00:00,23.03,54.22,2.09,13.98,0.39,2.34,0,56.31,79.34
2023-01-22 14:30:00+00:00,1.57,29.59,1.02,8.49,0.42,2.34,0,30.61,32.18
2023-01-22 15:30:00+00:00,0,4.39,0.15,1.46,0.23,2.07,0,4.54,4.54
2023-01-22 16:30:00+00:00,0,0,0,0,-0.02,2,0,0,0
2023-01-22 17:30:00+00:00,0,0,0,0,-0.15,2,0,0,0
2023-01-22 18:30:00+00:00,0,0,0,0,-0.11,2.07,0,0,0
2023-01-22 19:30:00+00:00,0,0,0,0,-0.45,1.93,0,0,0
2023-01-22 20:30:00+00:00,0,0,0,0,-0.48,1.86,0,0,0
2023-01-22 21:30:00+00:00,0,0,0,0,-0.57,1.79,0,0,0
2023-01-22 22:30:00+00:00,0,0,0,0,-0.57,1.86,0,0,0
2023-01-22 23:30:00+00:00,0,0,0,0,-0.51,1.93,0,0,0
2023-01-23 00:30:00+00:00,0,0,0,0,-0.53,1.93,0,0,0
2023-01-23 01:30:00+00:00,0,0,0,0,-0.95,1.93,0,0,0
2023-01-23 02:30:00+00:00,0,0,0,0,-1.06,1.93,0,0,0
2023-01-23 03:30:00+00:00,0,0,0,0,-1.11,1.79,0,0,0
2023-01-23 04:30:00+00:00,0,0,0,0,-1.02,1.66,0,0,0
2023-01-23 05:30:00+00:00,0,0,0,0,-1.03,1.66,0,0,0
2023-01-23 06:30:00+00:00,0,0,0,0,-0.99,1.86,0,0,0
2023-01-23 07:30:00+00:00,0,5.97,0.23,2.07,-0.94,1.93,0,6.2,6.2
2023-01-23 08:30:00+00:00,0,27.58,1.04,9.04,-0.85,2.28,0,28.62,28.62
2023-01-23 09:30:00+00:00,0,44.61,1.68,14.45,-0.62,2.62,0,46.29,46.29
2023-01-23 10:30:00+00:00,0.02,55.37,1.91,17.9,-0.38,2.69,0,57.28,57.3
2023-01-23 11:30:00+00:00,5.4,74.35,2.77,19.04,-0.25,2.28,0,77.12,82.52
2023-01-23 12:30:00+00:00,6.82,75.92,2.74,17.78,0.09,2.21,0,78.66,85.48
2023-01-23 13:30:00+00:00,1.25,63.16,2.18,14.22,0.28,2.41,0,65.34,66.59
2023-01-23 14:30:00+00:00,3.84,22.47,0.79,8.72,0.36,2.48,0,23.26,27.1
2023-01-23 15:30:00+00:00,0,5.63,0.19,1.69,0.2,2.41,0,5.82,5.82
2023-01-23 16:30:00+00:00,0,0,0,0,0.04,2.28,0,0,0
2023-01-23 17:30:00+00:00,0,0,0,0,0.03,2.48,0,0,0
2023-01-23 18:30:00+00:00,0,0,0,0,-0.13,2.62,0,0,0
2023-01-23 19:30:00+00:00,0,0,0,0,-0.3,2.97,0,0,0
2023-01-23 20:30:00+00:00,0,0,0,0,-0.45,2.97,0,0,0
2023-01-23 21:30:00+00:00,0,0,0,0,-0.49,2.83,0,0,0
2023-01-23 22:30:00+00:00,0,0,0,0,-0.46,2.69,0,0,0
2023-01-23 23:30:00+00:00,0,0,0,0,-0.51,2.62,0,0,0
2023-01-24 00:30:00+00:00,0,0,0,0,-0.71,2.55,0,0,0
2023-01-24 01:30:00+00:00,0,0,0,0,-0.76,2.48,0,0,0
2023-01-24 02:30:00+00:00,0,0,0,0,-0.99,2.28,0,0,0
2023-01-24 03:30:00+00:00,0,0,0,0,-1.03,2.07,0,0,0
2023-01-24 04:30:00+00:00,0,0,0,0,-1.49,2,0,0,0
2023-01-24 05:30:00+00:00,0,0,0,0,-1.49,2.07,0,0,0
2023-01-24 06:30:00+00:00,0,0,0,0,-1.41,2.21,0,0,0
2023-01-24 07:30:00+00:00,0,6.87,0.26,2.24,-1.88,2.21,0,7.13,7.13
2023-01-24 08:30:00+00:00,0,38.05,1.44,9.22,-1.52,2.21,0,39.49,39.49
2023-01-24 09:30:00+00:00,0,55.12,2.08,14.66,-1.17,2.14,0,57.2,57.2
2023-01-24 10:30:00+00:00,1.64,94.38,3.58,18.12,-0.76,2.28,0,97.96,99.6
2023-01-24 11:30:00+00:00,12.1,117.29,4.51,19.28,-0.27,2.41,0,121.8,133.9
2023-01-24 12:30:00+00:00,4.6,83.19,2.95,18.02,0.18,2.62,0,86.14,90.74
2023-01-24 13:30:00+00:00,3.29,61.48,2.14,14.47,0.35,2.55,0,63.62,66.91
2023-01-24 14:30:00+00:00,15.39,36.94,1.31,8.96,0.38,2.62,0,38.25,53.64
2023-01-24 15:30:00+00:00,0,5.24,0.18,1.92,0.19,2.14,0,5.42,5.42
2023-01-24 16:30:00+00:00,0,0,0,0,-0.18,1.86,0,0,0
2023-01-24 17:30:00+00:00,0,0,0,0,-0.88,1.72,0,0,0
2023-01-24 18:30:00+00:00,0,0,0,0,-0.94,1.59,0,0,0
2023-01-24 19:30:00+00:00,0,0,0,0,-1.94,1.52,0,0,0
2023-01-24 20:30:00+00:00,0,0,0,0,-1.93,1.45,0,0,0
2023-01-24 21:30:00+00:00,0,0,0,0,-1.91,1.38,0,0,0
2023-01-24 22:30:00+00:00,0,0,0,0,-1.85,1.31,0,0,0
2023-01-24 23:30:00+00:00,0,0,0,0,-1.92,1.31,0,0,0
2023-01-25 00:30:00+00:00,0,0,0,0,-1.74,1.17,0,0,0
2023-01-25 01:30:00+00:00,0,0,0,0,-1.94,1.1,0,0,0
2023-01-25 02:30:00+00:00,0,0,0,0,-2.02,1.1,0,0,0
2023-01-25 03:30:00+00:00,0,0,0,0,-2.36,1.17,0,0,0
2023-01-25 04:30:00+00:00,0,0,0,0,-2.45,1.17,0,0,0
2023-01-25 05:30:00+00:00,0,0,0,0,-2.87,1.31,0,0,0
2023-01-25 06:30:00+00:00,0,0,0,0,-2.71,1.24,0,0,0
2023-01-25 07:30:00+00:00,0,7.76,0.29,2.41,-2.81,0.48,0,8.05,8.05
2023-01-25 08:30:00+00:00,0,41.89,1.58,9.42,-3.17,0.69,0,43.47,43.47
2023-01-25 09:30:00+00:00,0,65.01,2.45,14.87,-2.44,0.69,0,67.46,67.46
2023-01-25 10:30:00+00:00,5.6,94.75,4.38,18.35,-1.82,0.9,0,99.13,104.73
2023-01-25 11:30:00+00:00,18.43,126.91,5.09,19.53,-1.38,1.03,0,132,150.43
2023-01-25 12:30:00+00:00,23.4,106.34,4.08,18.27,-0.89,1.03,0,110.42,133.82
2023-01-25 13:30:00+00:00,32.73,87.72,3.28,14.72,-0.77,0.9,0,91,123.73
2023-01-25 14:30:00+00:00,22.6,49.36,1.73,9.21,-0.66,0.76,0,51.09,73.69
2023-01-25 15:30:00+00:00,0,9,0.31,2.16,-0.87,0.69,0,9.31,9.31
2023-01-25 16:30:00+00:00,0,0,0,0,-1.13,0.55,0,0,0
2023-01-25 17:30:00+00:00,0,0,0,0,-1.46,0.55,0,0,0
2023-01-25 18:30:00+00:00,0,0,0,0,-1.97,0.9,0,0,0
2023-01-25 19:30:00+00:00,0,0,0,0,-2.34,1.03,0,0,0
2023-01-25 20:30:00+00:00,0,0,0,0,-2.53,1.24,0,0,0
2023-01-25 21:30:00+00:00,0,0,0,0,-2.72,1.52,0,0,0
2023-01-25 22:30:00+00:00,0,0,0,0,-2.65,1.52,0,0,0
2023-01-25 23:30:00+00:00,0,0,0,0,-3.07,1.17,0,0,0
2023-01-26 00:30:00+00:00,0,0,0,0,-3.39,1.03,0,0,0
2023-01-26 01:30:00+00:00,0,0,0,0,-3.55,1.03,0,0,0
2023-01-26 02:30:00+00:00,0,0,0,0,-3.54,0.97,0,0,0
2023-01-26 03:30:00+00:00,0,0,0,0,-4.06,1.17,0,0,0
2023-01-26 04:30:00+00:00,0,0,0,0,-4.14,1.24,0,0,0
2023-01-26 05:30:00+00:00,0,0,0,0,-4.09,1.31,0,0,0
2023-01-26 06:30:00+00:00,0,0,0,0,-4.2,1.31,0,0,0
2023-01-26 07:30:00+00:00,0,9.77,0.37,2.59,-4.35,1.17,0,10.14,10.14
2023-01-26 08:30:00+00:00,0,42.74,1.61,9.61,-4.26,1.17,0,44.35,44.35
2023-01-26 09:30:00+00:00,0,77.15,2.91,15.09,-3.62,1.45,0,80.06,80.06
2023-01-26 10:30:00+00:00,8.4,99.54,5.08,18.59,-2.69,1.59,0,104.62,113.02
2023-01-26 11:30:00+00:00,42.21,103.08,5.23,19.78,-1.95,1.45,0,108.31,150.52
2023-01-26 12:30:00+00:00,34.63,122.35,4.83,18.53,-1.41,1.52,0,127.18,161.81
2023-01-26 13:30:00+00:00,7.34,70.15,2.48,14.97,-1.01,1.59,0,72.63,79.97
2023-01-26 14:30:00+00:00,5.94,50.29,1.73,9.46,-1.03,1.38,0,52.02,57.96
2023-01-26 15:30:00+00:00,27.71,12.34,0.41,2.4,-1.16,1.24,0,12.75,40.46
2023-01-26 16:30:00+00:00,0,0,0,0,-1.48,0.97,0,0,0
2023-01-26 17:30:00+00:00,0,0,0,0,-1.8,0.9,0,0,0
2023-01-26 18:30:00+00:00,0,0,0,0,-2.05,0.97,0,0,0
2023-01-26 19:30:00+00:00,0,0,0,0,-2.33,0.97,0,0,0
2023-01-26 20:30:00+00:00,0,0,0,0,-2.38,0.9,0,0,0
2023-01-26 21:30:00+00:00,0,0,0,0,-2.32,0.83,0,0,0
2023-01-26 22:30:00+00:00,0,0,0,0,-2.49,0.9,0,0,0
2023-01-26 23:30:00+00:00,0,0,0,0,-2.51,0.9,0,0,0
2023-01-27 00:30:00+00:00,0,0,0,0,-2.41,0.9,0,0,0
2023-01-27 01:30:00+00:00,0,0,0,0,-2.22,0.9,0,0,0
2023-01-27 02:30:00+00:00,0,0,0,0,-2.07,0.97,0,0,0
2023-01-27 03:30:00+00:00,0,0,0,0,-1.99,1.1,0,0,0
2023-01-27 04:30:00+00:00,0,0,0,0,-1.79,1.17,0,0,0
2023-01-27 05:30:00+00:00,0,0,0,0,-1.63,1.24,0,0,0
2023-01-27 06:30:00+00:00,0,0,0,0,-1.48,1.24,0,0,0
2023-01-27 07:30:00+00:00,0,4.03,0.15,2.78,-1.16,1.79,0,4.18,4.18
2023-01-27 08:30:00+00:00,0,18.66,0.7,9.82,-0.84,1.93,0,19.36,19.36
2023-01-27 09:30:00+00:00,0,31.96,1.21,15.31,-0.32,1.86,0,33.17,33.17
2023-01-27 10:30:00+00:00,0.08,43.64,1.51,18.83,0.18,2,0,45.15,45.23
2023-01-27 11:30:00+00:00,0,75.43,2.59,20.03,0.59,2.97,0,78.02,78.02
2023-01-27 12:30:00+00:00,0,54.53,1.87,18.79,0.87,3.1,0,56.4,56.4
2023-01-27 13:30:00+00:00,3.08,48.07,1.69,15.23,0.87,3.31,0,49.76,52.84
2023-01-27 14:30:00+00:00,0.53,22.48,0.77,9.71,0.84,3.24,0,23.25,23.78
2023-01-27 15:30:00+00:00,0,5.37,0.18,2.64,0.65,3.66,0,5.55,5.55
2023-01-27 16:30:00+00:00,0,0,0,0,0.43,3.45,0,0,0
2023-01-27 17:30:00+00:00,0,0,0,0,0.28,3.38,0,0,0
2023-01-27 18:30:00+00:00,0,0,0,0,0.15,3.52,0,0,0
2023-01-27 19:30:00+00:00,0,0,0,0,-0.11,3.45,0,0,0
2023-01-27 20:30:00+00:00,0,0,0,0,-0.31,3.38,0,0,0
